A33_001,A33_002,A33_003,A33_004,A33_005,A33_006,A33_007,A33_008,phenomenon_type_ja,zone_type_ja,prefecture_ja,special_warning_status,properties_json,wkt
1,1,44,Ⅱ-1-5456,宇土③,竹田市,2019-03-12,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5456"", ""A33_005"": ""宇土③"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-03-12"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.351541 32.945707, 131.351835 32.945436, 131.351874 32.9454, 131.351901 32.945375, 131.351961 32.945268, 131.352027 32.945167, 131.352073 32.945085, 131.352076 32.945079, 131.352083 32.944996, 131.352083 32.944995, 131.352081 32.944962, 131.352091 32.944915, 131.352067 32.944885, 131.352022 32.944921, 131.351988 32.944946, 131.351948 32.944977, 131.351744 32.945124, 131.351634 32.945204, 131.351338 32.945417, 131.351342 32.945426, 131.35133 32.94543, 131.351372 32.945491, 131.351375 32.945489, 131.351541 32.945707))"
1,1,44,Ⅰ-1-1813,小平田,竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅰ-1-1813"", ""A33_005"": ""小平田"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.377855 32.896186, 131.377542 32.896045, 131.377428 32.896112, 131.377402 32.896128, 131.377373 32.896143, 131.37737 32.896145, 131.37728 32.896193, 131.37719 32.896368, 131.377226 32.896383, 131.377319 32.896511, 131.377342 32.896577, 131.377469 32.896607, 131.377477 32.8966, 131.377487 32.89659, 131.377537 32.896538, 131.37755 32.896524, 131.377617 32.896454, 131.377681 32.896383, 131.377657 32.89634, 131.377724 32.896239, 131.377855 32.896186))"
1,1,44,Ⅰ-1-1814,山の神,竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅰ-1-1814"", ""A33_005"": ""山の神"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.35774 32.894234, 131.357911 32.894213, 131.357905 32.894125, 131.357892 32.894056, 131.3579 32.893945, 131.357895 32.893811, 131.3579 32.893632, 131.357877 32.893592, 131.357873 32.893572, 131.357871 32.893534, 131.357906 32.893406, 131.35792 32.893327, 131.357935 32.893222, 131.357913 32.893123, 131.357912 32.893121, 131.357817 32.89302, 131.357835 32.892979, 131.357694 32.892799, 131.35736 32.892711, 131.357242 32.89268, 131.357207 32.892672, 131.357134 32.892656, 131.357107 32.89265, 131.357065 32.89264, 131.357003 32.892627, 131.356951 32.892717, 131.356745 32.893151, 131.356603 32.8934, 131.356603 32.893401, 131.35659 32.893515, 131.356593 32.893526, 131.356607 32.893598, 131.35663 32.893708, 131.356664 32.89391, 131.356683 32.894034, 131.356686 32.894036, 131.356708 32.894188, 131.356709 32.894191, 131.356717 32.894244, 131.356719 32.894245, 131.356721 32.894269, 131.356723 32.89429, 131.35683 32.894285, 131.356963 32.894278, 131.357029 32.894277, 131.357113 32.894278, 131.357163 32.894281, 131.357231 32.894281, 131.357277 32.89428, 131.357379 32.894274, 131.357554 32.894258, 131.35774 32.894234))"
1,1,44,Ⅰ-1-1816,井手の上(A),竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅰ-1-1816"", ""A33_005"": ""井手の上(A)"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.354452 32.873542, 131.354465 32.873446, 131.354381 32.87333, 131.354279 32.873276, 131.354294 32.873207, 131.354228 32.873169, 131.354256 32.87311, 131.354256 32.873107, 131.354284 32.87303, 131.354284 32.873026, 131.354203 32.872693, 131.354086 32.872537, 131.354134 32.872508, 131.353914 32.87227, 131.353912 32.872267, 131.353774 32.872142, 131.353439 32.872493, 131.353344 32.872594, 131.35331 32.872626, 131.353249 32.87268, 131.353181 32.872734, 131.353119 32.872782, 131.353045 32.872834, 131.352965 32.872885, 131.352865 32.87294, 131.352816 32.872963, 131.352726 32.873004, 131.352723 32.873006, 131.352737 32.873037, 131.352738 32.873039, 131.352738 32.873045, 131.352738 32.873047, 131.352739 32.873057, 131.352739 32.873067, 131.352739 32.87307, 131.352738 32.873092, 131.352737 32.873094, 131.352719 32.873137, 131.353603 32.873474, 131.353741 32.873457, 131.353916 32.873444, 131.354009 32.873485, 131.354101 32.873464, 131.354136 32.873455, 131.354198 32.873533, 131.354217 32.873586, 131.354234 32.873584, 131.354271 32.87358, 131.354322 32.873569, 131.354348 32.873564, 131.354452 32.873542))"
1,1,44,Ⅰ-1-1816,井手の上(B),竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅰ-1-1816"", ""A33_005"": ""井手の上(B)"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.356009 32.874791, 131.356308 32.874418, 131.356182 32.874278, 131.356182 32.874277, 131.356028 32.874224, 131.355946 32.874286, 131.355942 32.874282, 131.355888 32.874241, 131.355805 32.87415, 131.355645 32.873993, 131.355619 32.873904, 131.355521 32.873814, 131.355347 32.873884, 131.355248 32.873822, 131.355192 32.873829, 131.355124 32.87379, 131.354992 32.873715, 131.354993 32.873637, 131.354856 32.873546, 131.354524 32.873448, 131.354301 32.873425, 131.354202 32.873868, 131.354165 32.874032, 131.354148 32.874101, 131.354128 32.874183, 131.354084 32.874329, 131.354046 32.874438, 131.354042 32.874447, 131.354015 32.874501, 131.353997 32.874529, 131.354059 32.874515, 131.354112 32.874542, 131.354143 32.874565, 131.354158 32.874576, 131.354209 32.874623, 131.354509 32.87465, 131.35454 32.87466, 131.354645 32.874702, 131.354667 32.87472, 131.354685 32.87474, 131.35471 32.874758, 131.35473 32.874799, 131.354745 32.874828, 131.354774 32.874899, 131.354779 32.874902, 131.355475 32.875107, 131.355601 32.87511, 131.355602 32.875112, 131.355684 32.87514, 131.355696 32.875134, 131.355724 32.875116, 131.355744 32.8751, 131.355763 32.875083, 131.355764 32.875082, 131.355787 32.875058, 131.355814 32.875029, 131.355841 32.874997, 131.355918 32.874904, 131.356009 32.874791))"
1,1,44,Ⅰ-1-1816,井手の上(C),竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅰ-1-1816"", ""A33_005"": ""井手の上(C)"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.356857 32.874645, 131.356626 32.874513, 131.356414 32.874739, 131.35626 32.874903, 131.356194 32.874974, 131.356296 32.87502, 131.356297 32.875021, 131.356346 32.875064, 131.356361 32.875085, 131.356393 32.875152, 131.356497 32.875135, 131.356691 32.875103, 131.357069 32.875041, 131.357 32.874825, 131.356907 32.87473, 131.356861 32.87465, 131.356857 32.874645))"
1,1,44,Ⅱ-1-5462,岩本⑦(A),竹田市,2020-01-24,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5462"", ""A33_005"": ""岩本⑦(A)"", ""A33_006"": ""竹田市"", ""A33_007"": ""2020-01-24"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.396595 32.928449, 131.396565 32.928361, 131.3966 32.928388, 131.396696 32.928246, 131.396581 32.928178, 131.396454 32.928103, 131.396417 32.92808, 131.396331 32.928005, 131.396317 32.927998, 131.396251 32.927961, 131.396226 32.927951, 131.396126 32.927985, 131.396077 32.928003, 131.395961 32.927978, 131.395751 32.927916, 131.395626 32.928239, 131.395575 32.928349, 131.395593 32.928362, 131.395629 32.928377, 131.395669 32.928391, 131.395697 32.928402, 131.395771 32.928429, 131.395813 32.92845, 131.395881 32.928485, 131.396234 32.928661, 131.396252 32.92867, 131.396344 32.928614, 131.396577 32.92861, 131.396595 32.928449))"
1,1,44,Ⅱ-1-5462,岩本⑦(B),竹田市,2020-01-24,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5462"", ""A33_005"": ""岩本⑦(B)"", ""A33_006"": ""竹田市"", ""A33_007"": ""2020-01-24"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.395579 32.928704, 131.395558 32.928676, 131.395592 32.928907, 131.395608 32.928954, 131.395609 32.928955, 131.39562 32.928986, 131.395646 32.92905, 131.395659 32.92907, 131.395677 32.929084, 131.395697 32.929087, 131.395717 32.929089, 131.395733 32.929091, 131.395764 32.929096, 131.395798 32.929101, 131.39587 32.929111, 131.395884 32.928998, 131.3959 32.928946, 131.396026 32.928842, 131.395973 32.928833, 131.395753 32.928797, 131.395747 32.928796, 131.395734 32.928791, 131.395687 32.928768, 131.395632 32.92874, 131.395614 32.928731, 131.395579 32.928704))"
1,1,44,Ⅱ-1-5467,岩本⑧,竹田市,2020-01-24,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5467"", ""A33_005"": ""岩本⑧"", ""A33_006"": ""竹田市"", ""A33_007"": ""2020-01-24"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.394622 32.929631, 131.394686 32.929669, 131.39482 32.929742, 131.394825 32.929744, 131.394826 32.929744, 131.394828 32.929745, 131.394886 32.929768, 131.394916 32.929779, 131.394915 32.929781, 131.394932 32.929786, 131.394943 32.92979, 131.395017 32.929808, 131.395017 32.929808, 131.395044 32.929822, 131.395086 32.929838, 131.39511 32.929842, 131.395144 32.929845, 131.395175 32.929842, 131.395204 32.929837, 131.395315 32.929806, 131.395444 32.929758, 131.395491 32.92974, 131.395537 32.929722, 131.395978 32.929553, 131.395949 32.929518, 131.395844 32.929444, 131.395809 32.929407, 131.395488 32.929108, 131.395232 32.928865, 131.395077 32.929144, 131.395006 32.929273, 131.394997 32.92929, 131.394975 32.929323, 131.394938 32.929365, 131.394895 32.92941, 131.394836 32.929443, 131.394747 32.929489, 131.394705 32.929536, 131.394685 32.929559, 131.394643 32.929607, 131.394622 32.929631))"
1,1,44,Ⅱ-1-5473,矢原③,竹田市,2020-01-24,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5473"", ""A33_005"": ""矢原③"", ""A33_006"": ""竹田市"", ""A33_007"": ""2020-01-24"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.402799 32.935428, 131.402718 32.935301, 131.402717 32.935302, 131.402674 32.935188, 131.402575 32.935042, 131.402495 32.934971, 131.402362 32.9349, 131.402252 32.934945, 131.40225 32.934977, 131.402242 32.935107, 131.402241 32.935121, 131.402236 32.935163, 131.402218 32.935185, 131.402216 32.935187, 131.402148 32.935257, 131.402178 32.935259, 131.402185 32.935261, 131.402217 32.935274, 131.402244 32.935302, 131.402224 32.935339, 131.40226 32.935363, 131.402424 32.935444, 131.40244 32.935455, 131.402507 32.935492, 131.402535 32.935494, 131.402566 32.935498, 131.402582 32.9355, 131.402604 32.935502, 131.402611 32.935502, 131.402635 32.935502, 131.402659 32.935503, 131.402699 32.935503, 131.402826 32.935506, 131.402799 32.935428))"
1,1,44,Ⅱ-1-5474,矢原④,竹田市,2020-01-24,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5474"", ""A33_005"": ""矢原④"", ""A33_006"": ""竹田市"", ""A33_007"": ""2020-01-24"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.40556 32.936501, 131.405788 32.936412, 131.405905 32.936362, 131.406015 32.936315, 131.406039 32.936311, 131.406187 32.936246, 131.406299 32.936204, 131.406299 32.936204, 131.40631 32.936187, 131.406312 32.93615, 131.40631 32.936116, 131.40631 32.936116, 131.406316 32.936042, 131.406324 32.936016, 131.406348 32.935978, 131.406412 32.935879, 131.406554 32.935661, 131.406175 32.935517, 131.406021 32.935527, 131.40591 32.935565, 131.40588 32.935573, 131.405763 32.935601, 131.405743 32.935618, 131.405692 32.935604, 131.405608 32.935566, 131.405368 32.935579, 131.405085 32.935589, 131.405228 32.935932, 131.405263 32.936014, 131.405263 32.936015, 131.40532 32.936147, 131.405329 32.936168, 131.405343 32.936192, 131.405375 32.936235, 131.405432 32.936328, 131.405452 32.936361, 131.405469 32.936394, 131.405475 32.936408, 131.405475 32.936409, 131.405489 32.936455, 131.405495 32.936486, 131.405496 32.936497, 131.405514 32.936494, 131.405543 32.936499, 131.40556 32.936501))"
1,1,44,Ⅱ-1-5481,南①,竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5481"", ""A33_005"": ""南①"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.37971 32.914272, 131.379516 32.914244, 131.379497 32.914377, 131.379555 32.91447, 131.379591 32.914525, 131.379629 32.914585, 131.37964 32.914605, 131.379664 32.914529, 131.379762 32.914468, 131.379739 32.91438, 131.379733 32.91436, 131.37971 32.914272))"
1,1,44,Ⅱ-1-5485,南②,竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5485"", ""A33_005"": ""南②"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.372692 32.908205, 131.372665 32.908081, 131.372549 32.9081, 131.372513 32.908106, 131.372504 32.908107, 131.372454 32.908116, 131.372414 32.908124, 131.372408 32.908125, 131.372443 32.908245, 131.37247 32.908373, 131.372503 32.908371, 131.372576 32.908363, 131.372608 32.90836, 131.372714 32.908349, 131.372692 32.908205))"
1,1,44,Ⅱ-1-5491,横平②,竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5491"", ""A33_005"": ""横平②"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.357482 32.898639, 131.357465 32.898636, 131.357449 32.898748, 131.357414 32.898885, 131.357405 32.898953, 131.357483 32.899088, 131.357495 32.899093, 131.35751 32.899097, 131.357527 32.8991, 131.357549 32.899102, 131.357568 32.899101, 131.357584 32.899098, 131.357587 32.899098, 131.357654 32.899083, 131.357758 32.89906, 131.357735 32.898936, 131.357719 32.898892, 131.357719 32.8988, 131.357827 32.898715, 131.35763 32.898672, 131.357568 32.898658, 131.357482 32.898639))"
1,1,44,Ⅱ-1-5492,南③,竹田市,2019-09-10,0,急傾斜地の崩壊,土砂災害警戒区域,大分県,特別警戒区域指定済み,"{""A33_001"": 1, ""A33_002"": 1, ""A33_003"": ""44"", ""A33_004"": ""Ⅱ-1-5492"", ""A33_005"": ""南③"", ""A33_006"": ""竹田市"", ""A33_007"": ""2019-09-10"", ""A33_008"": 0, ""layer"": ""A33-24_44Polygon"", ""path"": ""C:\\Users\\kdany\\Python\\DRR\\国土数値情報\\A33-24_44Polygon.geojson"", ""phenomenon_type_ja"": ""急傾斜地の崩壊"", ""zone_type_ja"": ""土砂災害警戒区域"", ""prefecture_ja"": ""大分県"", ""special_warning_status"": ""特別警戒区域指定済み""}","POLYGON ((131.376532 32.909794, 131.376586 32.90962, 131.376443 32.90968, 131.376379 32.909708, 131.376298 32.909742, 131.376284 32.909749, 131.376231 32.909875, 131.376292 32.91001, 131.376293 32.910012, 131.376387 32.91009, 131.376529 32.910138, 131.376534 32.910135, 131.376568 32.910104, 131.376602 32.910072, 131.376609 32.910066, 131.376682 32.909999, 131.376638 32.909891, 131.376541 32.909876, 131.37654 32.909874, 131.376532 32.909794))"
